0,974684809886122
0,684809886121637
0,809886121636889
0,886121636888991
0,121636888991092
0,636888991091693
0,888991091692578
0,99109169257841
0,0916925784101021
0,692578410102081
0,578410102080605
0,410102080604685
0,10208060468511
0,0806046851098291
0,604685109829132
0,685109829132465
0,109829132464832
0,829132464831682
0,13246483168198
0,464831681980424
0,83168198042372
0,681980423719493
0,980423719493296
0,423719493296274
0,719493296273708
0,493296273707996
0,296273707995481
0,273707995480859
0,707995480858637
0,995480858636859
0,480858636858997
0,858636858996791
0,63685899679061
0,858996790609784
0,996790609784141
0,790609784141013
0,609784141013207
0,784141013207491
0,141013207490577
0,0132074905767904
0,20749057679041
0,490576790409822
0,576790409822134
0,790409822133795
0,409822133794579
0,82213379457903
0,133794579029984
0,794579029984303
0,579029984302982
0,0299843029824333
0,984302982433338
0,302982433337666
0,982433337665844
0,43333766584349
0,337665843489737
0,66584348973695
0,84348973694998
0,489736949979504
0,736949979503894
0,94997950389426
0,979503894260091
0,503894260090583
0,894260090582789
0,26009058278927
0,0905827892700387
0,582789270038693
0,789270038692648
0,270038692648397
0,0386926483968046
0,692648396804607
0,648396804607125
0,396804607124646
0,804607124646317
0,6071246463172
0,124646317199732
0,646317199732051
0,31719973205091
0,199732050910327
0,732050910327038
0,0509103270378628
0,910327037862806
0,327037862806067
0,0378628060668473
0,862806066847299
0,806066847299013
0,0668472990131875
0,847299013187494
0,299013187494376
0,0131874943760685
0,187494376068547
0,494376068546976
0,376068546976075
0,0685469760745458
0,546976074545836
0,976074545836291
0,0745458362911047
0,54583629110469
0,836291104690109
0,291104690108879
0,104690108879313
0,690108879312931
0,108879312930543
0,879312930543197
0,312930543196793
0,930543196792609
0,543196792609404
0,196792609404213
0,792609404213199
0,609404213199492
0,404213199492097
0,213199492096502
0,199492096501665
0,492096501664684
0,0965016646837101
0,501664683710095
0,664683710095082
0,683710095081934
0,710095081934432
0,0950819344324578
0,081934432457833
0,934432457833012
0,432457833011728
0,457833011727772
0,833011727771723
0,0117277717233726
0,727771723372559
0,771723372559214
0,723372559213749
0,372559213749388
0,559213749387616
0,213749387616353
0,749387616352893
0,38761635289295
0,616352892950339
0,352892950339436
0,892950339435507
0,950339435507254
0,339435507253622
0,435507253621812
0,507253621811856
0,253621811855747
0,621811855747408
0,811855747407992
0,855747407992481
0,747407992481429
0,407992481428529
0,99248142852858
0,48142852857957
0,428528579569882
0,528579569881723
0,579569881722473
0,56988172247273
0,881722472730181
0,722472730181266
0,47273018126556
0,730181265559544
0,181265559543687
0,2655595436867
0,559543686699527
0,54368669952709
0,686699527089853
0,699527089852928
0,527089852927944
0,0898529279436907
0,852927943690699
0,927943690698767
0,943690698767234
0,690698767234226
0,698767234225497
0,767234225497156
0,23422549715554
0,225497155540447
0,497155540447315
0,15554044731501
0,540447315010148
0,447315010148072
0,315010148071866
0,0101480718663454
0,148071866345394
0,0718663453943751
0,866345394375069
0,345394375068737
0,39437506873694
0,375068736939981
0,0687369399814035
0,736939981403533
0,939981403533329
0,981403533328668
0,403533328667553
0,533328667553165
0,328667553164899
0,667553164898669
0,553164898669253
0,164898669252842
0,89866925284196
0,669252841960028
0,252841960027595
0,841960027594757
0,960027594756996
0,0275947569961707
0,594756996170728
0,756996170727562
0,996170727561763
0,170727561763265
0,72756176326498
0,561763264979654
0,763264979653866
0,264979653865766
0,979653865765505
0,653865765504554
0,865765504554135
0,765504554134714
0,504554134714404
0,554134714404263
0,13471440426319
0,714404263189994
0,404263189993901
0,263189993901159
0,18999390115878
0,993901158779832
0,901158779831832
0,158779831831952
0,779831831951929
0,831831951929134
0,831951929133465
0,951929133464642
0,929133464641718
0,133464641718074
0,464641718073566
0,641718073566023
0,718073566022456
0,0735660224557334
0,566022455733411
0,022455733410652
0,455733410651976
0,733410651976125
0,410651976124536
0,651976124536338
0,976124536338096
0,124536338095762
0,536338095761805
0,338095761805257
0,0957618052570012
0,76180525700117
0,805257001169778
0,257001169777742
0,00116977774222898
0,169777742228976
0,777742228976494
0,742228976494466
0,228976494466051
0,97649446605145
0,494466051450224
0,466051450224457
0,0514502244573531
0,450224457353103
0,22445735310291
0,457353102910447
0,353102910447015
0,102910447015067
0,910447015067137
0,447015067137244
0,0150671372439237
0,0671372439236545
0,137243923654506
0,243923654505644
0,923654505643928
0,654505643927654
0,505643927653746
0,643927653745788
0,9276537457883
0,653745788300223
0,745788300222958
0,788300222957638
0,300222957638049
0,222957638048771
0,957638048770734
0,638048770733561
0,0487707335606235
0,770733560623482
0,733560623481539
0,560623481538508
0,623481538507684
0,48153850768354
0,538507683540127
0,507683540127376
0,683540127375799
0,540127375798598
0,127375798598266
0,375798598266329
0,798598266329397
0,598266329397415
0,266329397414491
0,329397414491247
0,397414491246663
0,414491246663134
0,491246663134005
0,246663134004539
0,663134004539138
0,134004539137564
0,00453913756386287
0,539137563862866
0,137563862866055
0,563862866055449
0,862866055449465
0,866055449464602
0,0554494646017257
0,449464601725672
0,464601725672122
0,601725672122297
0,725672122296764
0,672122296763615
0,122296763614913
0,296763614913167
0,763614913166498
0,614913166498365
0,913166498365311
0,166498365310591
0,498365310590988
0,365310590987712
0,310590987712335
0,590987712334656
0,987712334656415
0,712334656415281
0,334656415281097
0,656415281096592
0,415281096591648
0,281096591647587
0,0965916475869585
0,591647586958478
0,647586958477889
0,586958477889201
0,958477889201052
0,4778892010518
0,889201051800158
0,20105180015797
0,0518001579699857
0,800157969985703
0,157969985702716
0,969985702716484
0,985702716483868
0,702716483868065
0,716483868065068
0,483868065067637
0,868065067637149
0,0650676371489417
0,0676371489417011
0,637148941701077
0,148941701076795
0,941701076795409
0,701076795408872
0,0767954088723143
0,79540887231426
0,408872314260291
0,872314260290545
0,314260290544796
0,260290544796489
0,290544796488667
0,544796488667153
0,796488667153241
0,488667153240884
0,667153240884232
0,153240884231996
0,240884231995921
0,884231995920775
0,231995920775053
0,99592077505274
0,920775052739979
0,775052739979404
0,0527399794039133
0,739979403913256
0,979403913256481
0,403913256481269
0,913256481268559
0,256481268558974
0,481268558973795
0,268558973794979
0,558973794978954
0,973794978953999
0,79497895399874
0,978953998740239
0,953998740239354
0,998740239354523
0,740239354522641
0,239354522640698
0,354522640698267
0,522640698267329
0,640698267329207
0,698267329207451
0,267329207450584
0,329207450584389
0,207450584388966
0,450584388966096
0,584388966096442
0,388966096441676
0,966096441676082
0,0964416760815445
0,441676081544507
0,676081544506544
0,0815445065437567
0,544506543756686
0,50654375668623
0,543756686229616
0,756686229616373
0,686229616372889
0,229616372889151
0,616372889151061
0,372889151061298
0,889151061298353
0,151061298353313
0,0612983533128706
0,298353312870555
0,353312870554595
0,312870554594627
0,870554594627021
0,554594627020866
0,594627020866035
0,627020866035453
0,0208660354532639
0,86603545326388
0,0354532638798628
0,453263879862826
0,263879862826063
0,879862826063048
0,862826063048021
0,826063048020876
0,0630480208760335
0,0480208760335536
0,0208760335536248
0,876033553624811
0,0335536248112859
0,553624811285856
0,624811285855687
0,811285855687419
0,28585568741939
0,855687419390316
0,68741939031584
0,41939031583999
0,390315839990402
0,315839990401824
0,839990401823653
0,990401823653506
0,401823653505834
0,823653505833892
0,653505833891561
0,505833891560603
0,833891560603485
0,891560603485338
0,560603485337786
0,603485337785821
0,485337785820694
0,337785820694068
0,785820694068127
0,820694068127056
0,694068127055859
0,0681270558593867
0,127055859386717
0,0558593867165239
0,85938671652386
0,386716523860467
0,716523860466511
0,523860466511363
0,860466511362841
0,46651136284106
0,511362841060199
0,362841060198562
0,841060198562273
0,0601985622731681
0,198562273168098
0,562273168098061
0,273168098061368
0,16809806136834
0,0980613683400154
0,0613683400153971
0,368340015397075
0,340015397074556
0,0153970745558344
0,397074555834391
0,0745558343914656
0,555834391465622
0,834391465621532
0,391465621531909
0,465621531908937
0,621531908937302
0,531908937301913
0,908937301912637
0,937301912636599
0,301912636599046
0,912636599046181
0,636599046181226
0,599046181225567
0,0461812255671422
0,181225567142243
0,225567142242974
0,567142242973835
0,142242973834971
0,242973834971355
0,973834971355443
0,834971355442466
0,971355442465931
0,355442465931473
0,44246593147302
0,465931473020126
0,931473020126176
0,473020126176027
0,020126176026555
0,126176026554955
0,176026554954559
0,0265549545586339
0,55495455863386
0,954558633859567
0,558633859566682
0,63385956668233
0,859566682330357
0,566682330357232
0,682330357232126
0,330357232125896
0,35723212589608
0,232125896079745
0,125896079744848
0,896079744848479
0,079744848478789
0,74484847878903
0,848478789030084
0,478789030084284
0,789030084283986
0,0300842839860427
0,0842839860426519
0,283986042651896
0,98604265189614
0,0426518961397334
0,651896139733451
0,896139733450644
0,139733450644378
0,733450644377568
0,450644377568262
0,64437756826203
0,377568262030214
0,568262030214259
0,262030214259291
